CutterID,CutterNo,CustomerID,MoldDesignID,CutterDesignCode,MoldShared,ItemTypeID,RackLayerID,CutterName,CutterNote,CutterDetail,SatoCode,SatoCodeDate,Description,UsageStatus,BladeCount,CutterPresence,OverallDimensions,Pitch,PlasticCutType,PostCutLength,PostCutWidth,CutlineLength,CutlineWidth,CutterLength,CutterWidth,CutterHeight,CutterThickness,CutterCorner,CutterChamfer,CutterType,CutterManufactureDate,CutterDim,PPcushionUse,IDTenKH,IDMaKhuonThietKe,GhiChuSXdao,CutterEntry,CreatCutterByMoldNumber,QrLink,Processed,ReportLink
828,142B,250,1288,KW0251,KW0251,4,452,KW-025-1,C面２,435x292.5,,,,,,TRUE,,,,,,435,292.5,,,,,,2C,In-Line,,435x292.5--2C,,KW,KW-025-1,,,025-1,,,
829,150,70,2081,SLK112,"AFMC-001, SLK112, SLK114, SLK119",4,452,SLK-112,,326x258,,,,,,TRUE,,,,,,326,258,,,,,,,In-Line,,326x258--,,SLK,SLK-112,,,112,,,
830,630,142,399,DIM001R,DIM001R,4,452,DIM-001R,PP板使用,,,,,,,TRUE,,,,,,450,295,,,,,,,In-Line,,450x295--,PP板,DIM,DIM-001R,,,001,,,
831,881,81,2225,SSM015,"SSM015, SSM022, SSM023, SSM025, SSM042",4,452,SSM-015,,C面２,,,,,2,TRUE,,,PP,,,297,210,,,,,,2C,In-Line,,297x210--2C,,SSM,SSM-015,,,015,,,
832,187,51,1936,RYK003,RYK003,4,452,RYK-003,,,,,,,,TRUE,,,,,,420,225,,,,,,,In-Line,,420x225--,,RYK,RYK-003,,,003,,,
833,149,240,3324,YPC007,YPC007,4,452,YPC-007,,,,,,,,TRUE,,,,,,461,335,,,,,,,In-Line,,461x335--,,YPC,YPC-007,,,007,,,
834,HKS010,162,563,HKS010,HKS010,4,452,HKS-010,,4R10,YS19070,,,,,TRUE,,,,,,334,210,,,,,4R10,,In-Line,,334x210-4R10-,,HKS,HKS-010,,,010,,,
835,17,162,555,HKS001,"SMK066, HKS001, SMK114, SMK117, SMK131, SMK152, SMK155, SMK186, SMK205, SMK146",4,452,HKS-001,,,,,,,,TRUE,,,PS,,,367,245,,,,,,,In-Line,,367x245--,PP板,HKS,HKS-001,,,001,,,
836,180,199,1095,KSP002,"KSP002, KSP005",4,453,KSP-002,小林スプリング,,,,,,2,TRUE,,,,,,269,193,,,,,,,In-Line,,269x193--,,KSP,KSP-002,,,002,,,
837,180,251,1951,SDS001,SDS001,4,453,SDS-001,,,,,,,,TRUE,,,,,,322,160,,,,,,,In-Line,,322x160--,,SDS,SDS-001,,,001,,,
838,181,28,1720,NSK006,"NSK006, NSK013",4,453,NSK-006,,,,,,,,TRUE,,,,,,240,320,,,,,,,In-Line,,240x320--,,NSK,NSK-006,,,006,,,
839,800,248,915,KDS094,"KDS094, KDS095",4,453,KDS-094,,,,,,,,TRUE,,,,,,250,210,,,,,,,In-Line,,250x210--,,KDS,KDS-094,,,094,,,
840,186,228,3196,WKS001,WKS001,4,453,WKS-001,,,,,,,,TRUE,,,,,,335,232,,,,,,,In-Line,,335x232--,,WKS,WKS-001,,,001,,,
841,108,,1861,Other,Other,4,453,Other,PSの0.4ｍｍ,2C面,,,,,2,TRUE,,,PS,,,461,292,,,,,,2C,In-Line,,461x292--2C,,,Other,,,,,,
842,188,209,1336,MBS001,MBS001,4,453,MBS-001,,,,,,,,TRUE,,,,,,348,248,,,,,,,In-Line,,348x248--,,MBS,MBS-001,,,001,,,
843,189,28,1729,NSK015,NSK015,4,453,NSK-015,タイプ1,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,NSK,NSK-015,,,015,,,
844,190,28,1730,NSK016,NSK016,4,453,NSK-016,タイプ２,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,NSK,NSK-016,,,016,,,
845,191,71,2103,SMK061,SMK061,4,453,SMK-061,,2面取,,,,,2,TRUE,,,,,,244.5,185.5,,,,,,,In-Line,,244.5x185.5--,,SMK,SMK-061,,,061,,,
846,191,71,2149,SMK001,SNK001,4,453,SNK001,,,,,,,,TRUE,,,,,,376,226,,,,,,,In-Line,,376x226--,,SMK,SMK-001,,,001,,,
847,356,248,886,KDS047,KDS047,4,453,KDS-047,,,,,,,,TRUE,,,,,,490,300,,,,,,,In-Line,,490x300--,,KDS,KDS-047,,,047,,,
848,192,157,532,GMY012,GMY012,4,453,GMY-012,,,,,,,,TRUE,,,,,,371,260,,,,,,,In-Line,,371x260--,,GMY,GMY-012,,,012,,,
849,193,199,1097,KSP006,KSP006,4,453,KSP-006,,,,,,,,TRUE,,,,,,280,256,,,,,,,In-Line,,280x256--,,KSP,KSP-006,,,006,,,
850,212,48,1912,QA007,QA007,4,454,QA-007,,,,,,,,TRUE,,,,,,348,155,,,,,,,In-Line,,348x155--,,QA,QA-007,,,007,,,
851,219,162,557,HKS003,HKS003,4,454,HKS-003,,,,,,,,TRUE,,,,,,425,280,,,,,,,In-Line,,425x280--,,HKS,HKS-003,,,003,,,
852,834,268,420,DIS001,DIS001,4,454,DIS-001,,,,,,,,TRUE,,,,,,380,290,,,,,,,In-Line,,380x290--,,DIS,DIS-001,,,001,,,
853,409,,3494,Other,ZD,4,454,ZD,別抜き,,,,,,,TRUE,,,,,,415,336,,,,,,,別抜き,,415x336--,,,Other,,,ZD,,,
854,221,32,1739,ODS010,ODS010,4,454,ODS-010,? 461x292.5,,,,,,2,TRUE,,,,,,185,168,,,,,,,In-Line,,185x168--,,ODS,ODS-010,,,010,,,
855,222,26,1685,NRK001,"NRK001, NRK002, NRK009",4,454,NRK-001,348x288,アルミ,,,,,,TRUE,,,,,,350,290,,,,,,,In-Line,,350x290--,,NRK,NRK-001,,,001,,,
856,223,32,1737,ODS,ODS,4,454,ODS,,,,,,,,TRUE,,,,,,321,271,,,,,,,In-Line,,321x271--,,ODS,ODS,,,?,,,
857,224,65,2043,SK026,SK026,4,454,SK-026,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,SK,SK-026,,,026,,,
858,226,93,2416,TE01297,"TE01297, TE01298",4,454,TE-0-129-7,,1256水同じ-C面大,,,,,,TRUE,,,,,,335,230,,,,,,,In-Line,,335x230--,,TE,TE-0-129-7,,,0-129-7,,,
859,221,71,2105,SMK090,"SMK090, SMK163",4,454,SMK-090,,,,,,,,TRUE,,,,,,245,180,,,,,,,In-Line,,245x180--,,SMK,SMK-090,,,090,,,
860,230,69,2065,SKS001,"SKS001, SKS002",4,454,SKS-001,,,,,,,,TRUE,,,,,,300,150,,,,,,,In-Line,,300x150--,,SKS,SKS-001,,,001,,,
861,959,93,2715,TE31609,TE31609,4,454,TE-3-160-9,別抜き用,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-3-160-9,,,3-160-9,,,
862,246,93,2877,TE71354,"TE71354, TE21358",4,454,TE-7-135-4,,,,,,,,TRUE,,,,,,325,216,,,,,,,In-Line,,325x216--,,TE,TE-7-135-4,,,7-135-4,,,
863,247,162,556,HKS002,"HKS001, HKS002",4,454,HKS-002,,2面,,,,,2,TRUE,,,,,,268,198,,,,,,,In-Line,,268x198--,,HKS,HKS-002,,,002,,,
864,760,256,2193,SSJ009,"A タイプ, SSJ009",4,454,SSJ-009,,,,,,,,TRUE,,,,,,380,290,,,,,,,In-Line,,380x290--,,SSJ,SSJ-009,,,009,,,
865,213,93,2897,TE81109,TE81109,4,454,TE-8-110-9,ZA,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,TE,TE-8-110-9,,,8-110-9,,,
866,1001,,868,K23,K23,4,454,K-23,PP板使用,,,,,,,TRUE,,,,,,408,327,,,,,,,In-Line,,408x327--,PP板,,K-23,,,K-23,,,
867,568,108,3372,YSDF2002B,YSDF2002B,4,454,YSD-F-200-2B,,,,,,,,TRUE,,,,,,461,292.5,,,,,,,In-Line,,461x292.5--,,YSD,YSD-F-200-2B,,,F-200-2,,,
868,705,80,2214,SSK006 R2,"Aタイプ, SSK006R2",4,454,SSK-006 R2,,,,,,,2,TRUE,,,,,,232,220,,,,,,,In-Line,,232x220--,,SSK,SSK-006 R2,,,006 R2,,,
869,777,,3491,Other,ZA,4,454,ZA,プレス,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,,Other,,,ZA,,,
870,967,248,951,KDS136,KDS136,4,454,KDS-136,,,,,,,,TRUE,,,,,,315,245,,,,,,,In-Line,,315x245--,,KDS,KDS-136,,,136,,,
871,955,309,441,ENT001,ENT001,4,454,ENT-001,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,ENT,ENT-001,,,001,,,
872,896,248,936,KDS118,"KDS122, KDS118",4,454,KDS-118,使用禁止,PP,YS20067,20.8.25,,NG,2,TRUE,315x230,250,PP,,,315,230,318.9,232.9,80,,2R8,2C6,In-Line,,315x230-2R8-2C6,,KDS,KDS-118,,2020/6/7,118,,,
873,177,196,1041,KRE015,KRE015,4,461,KRE-015,,,,,,,,TRUE,,,,,,461,290,,,,,,,In-Line,,461x290--,,KRE,KRE-015,,,015,,,
874,645,63,2001,SJI001,"SJI001, SRI001, SJI018",4,461,SJI-001,PP板,,,,,,,TRUE,,,,,,390,295,,,,,,,In-Line,,390x295--,PP板,SJI,SJI-001,,,001,,,
875,89,240,3321,YPC002,"005,008, YPC002, YPC005, YPC008",4,461,YPC-002,古い？,,,,,,,TRUE,,,,,,485,243,,,,,,,In-Line,,485x243--,,YPC,YPC-002,,,002,,,
876,728,248,904,KDS074,"KDS074, KDS075",4,461,KDS-074,,C面,,,,,,TRUE,,,,,,450,330,,,,,,,In-Line,,450x330--,,KDS,KDS-074,,,074,,,
877,SONY,,1861,Other,Other,4,461,Other,ソニー　12.4.18 (ケース変更必要）,"C8, R8",,,,,,TRUE,,,,,,324,254,,,,,R8,C8,In-Line,,324x254-R8-C8,,,Other,,,ソニー,,,
878,160,141,277,DIC001,DIC001,4,461,DIC-001,,,,,,,,TRUE,,,,,,390,330,,,,,,,In-Line,,390x330--,,DIC,DIC-001,,,001,,,
879,98,65,2034,SK009,"SK009, ELP009, ELP200",4,461,SK-009,,,,,,,,TRUE,,,,,,386,239,,,,,,,In-Line,,386x239--,,SK,SK-009,,,009,,,
880,116,155,519,FJK001,FJK001,4,461,FJK-001,,,,,,,,TRUE,,,,,,325,243,,,,,,,In-Line,,325x243--,,FJK,FJK-001,,,001,,,
881,SK010,65,2035,SK010,SK010,4,461,SK-010,PS 0.5t x515,PS0.5x515,YS11029,,,,,TRUE,,,PS,,,386,189,,,,,,,In-Line,,386x189--,,SK,SK-010,,,010,,,
882,110,71,2097,SMK028,SMK028,4,461,SMK-028,,,,,,,,TRUE,,,,,,367,245,,,,,,,In-Line,,367x245--,,SMK,SMK-028,,,028,,,
883,118,155,520,FJK002,"OTAX-004, FJK002, OTAX004",4,461,FJK-002,通板,,,,,,,TRUE,,,,,,213,90,,,,,,,In-Line,,213x90--,,FJK,FJK-002,,,002,,,
884,218,93,3108,TE00716,"TE00716, TMF",4,461,TMF,,,,,,,,TRUE,,,,,,461,292.5,,,,,,,In-Line,,461x292.5--,,TE,TE-0-071-6,,,0-071-6,,,
885,124,163,566,HMP001,"HMP001, HMP002",4,461,HMP-001,,,,,,,,TRUE,,,,,,378,198,,,,,,,In-Line,,378x198--,,HMP,HMP-001,,,001,,,
886,157,93,2569,TE21109,TE21109,4,462,TE21109,,,,,,,,TRUE,,,,,,300,290,,,,,,,In-Line,,300x290--,,TE,TE-2-110-9,,,2-110-9,,,
887,158,243,2975,TH029,TH029,4,462,TH-029,,,,,,,,TRUE,,,,,,250,250,,,,,,,In-Line,,250x250--,,TH,TH-029,,,029,,,
888,152,193,1009,KOK,KOK,4,462,KOK,,,,,,,,TRUE,,,,,,353,255,,,,,,,In-Line,,353x255--,,KOK,KOK,,,,,,
889,734,157,549,GMY095R,,4,462,GMY-095R,,,,,,,,TRUE,,,,,,450,335,,,,,,,In-Line,,450x335--,,GMY,GMY-095R,,,095R,,,
890,164,65,2051,SK046,SK046,4,462,SK-046,,,,,,,,TRUE,,,,,,493,310,,,,,,,In-Line,,493x310--,,SK,SK-046,,,046,,,
891,167B,93,2388,TE00217,TE00217,4,462,TE-0-021-7,共用,C面１,,,,,,TRUE,,,,,,250,230,,,,,,C,In-Line,,250x230--C,,TE,TE-0-021-7,,,0-021-7,,,
892,167A,117,135,AMP,AMP,4,462,AMP,,,,,,,,TRUE,,,,,,250,230,,,,,,,In-Line,,250x230--,,AMP,AMP,,,,,,
893,171,232,3276,YFG001,YFG001 Kタイプ,4,462,YFG-001,PS0.48x550 スタ20番,Kタイプ　スタ20番,,,,,,TRUE,,,PS,,,487,252.5,,,,,,,In-Line,,487x252.5--,,YFG,YFG-001,,,001,,,
894,172,70,2084,SLK117,SLK117,4,462,SLK-117,,,,,,,,TRUE,,,,,,493,308,,,,,,,In-Line,,493x308--,,SLK,SLK-117,,,117,,,
895,176,93,2567,TE21104,TE21104,4,462,TE-2-110-4,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,TE,TE-2-110-4,,,2-110-4,,,
896,178,25,1673,NPC003,"SMK-053, NPC003, SMK053",4,462,NPC-003,,,,,,,,TRUE,,,,,,360,276,,,,,,,In-Line,,360x276--,,NPC,NPC-003,,,003,,,
897,179,110,27,ADV006,ADV006,4,462,ADV-006,,,,,,,,TRUE,,,,,,235,190,,,,,,,In-Line,,235x190--,,ADV,ADV-006,,,006,,,
898,858,230,3239,YCM044,"YCM044, YCM045",4,462,YCM-044,,,,,,,,TRUE,,,,,,445,315,,,,,,,In-Line,,445x315--,,YCM,YCM-044,,,044,,,
899,585,248,901,KDS070,"ZD, KDS070",4,462,KDS-070,,,,,,,,TRUE,,,,,,475,335,,,,,,,In-Line,,475x335--,,KDS,KDS-070,,,070,,,
900,208,157,534,GMY023,GMY023,4,462,GMY-023,アルミカッター,,,,,,,TRUE,,,,,,330,209,,,,,,,In-Line,,330x209--,,GMY,GMY-023,,,023,,,
901,194,93,2451,TE10192 R,TE10192R,4,463,TE-1-019-2 R,,,,,,,,TRUE,,,,,,394.8,283,,,,,,,In-Line,,394.8x283--,,TE,TE-1-019-2 R,,,1-019-2R,,,
902,195,99,3082,TKS006,TKS006,4,463,TKS-006,,,,,,,,TRUE,,,,,,295,227,,,,,,,In-Line,,295x227--,,TKS,TKS-006,,,006,,,
903,59,165,575,HOKUTO,"HOK, KOH-002, TK-001, アンテナ50, HOKUTO",4,463,HOKUTO,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,HOKUTO,HOKUTO,,,,,,
904,197,199,1098,KSP009,KSP009,4,463,KSP-009,,,,,,,,TRUE,,,,,,340,320,,,,,,,In-Line,,340x320--,,KSP,KSP-009,,,009,,,
905,198,26,1688,NRK005,"NRK005, NRK007, NRK008",4,463,NRK-005,,,,,,,,TRUE,,,,,,400,270,,,,,,,In-Line,,400x270--,,NRK,NRK-005,,,005,,,
906,199,117,136,AMP010,"AMP010, AMP012",4,463,AMP-010,,,,,,,,TRUE,,,,,,428,278,,,,,,,In-Line,,428x278--,,AMP,AMP-010,,,010,,,
907,200,279,1966,SGK001,SGK001,4,463,SGK-001,,,,,,,,TRUE,,,,,,371,238,,,,,,,In-Line,,371x238--,,SGK,SGK-001,,,001,,,
908,201,196,1054,KRE031,KRE031,4,463,KRE-031,,,,,,,,TRUE,,,,,,480,275,,,,,,,In-Line,,480x275--,,KRE,KRE-031,,,031,,,
909,202,141,278,DIC003B,DIC003B,4,463,DIC-003B,,,,,,,,TRUE,,,,,,200,150,,,,,,,In-Line,,200x150--,,DIC,DIC-003B,,,003,,,
910,203,141,276,DIC,DIC,4,463,DIC,,,,,,,,TRUE,,,,,,283,275,,,,,,,In-Line,,283x275--,,DIC,DIC,,,,,,
911,205,199,1099,KSP010,"KSP010, KSP011, KSP012",4,463,KSP-010,,,,,,,,TRUE,,,,,,308,230,,,,,,,In-Line,,308x230--,,KSP,KSP-010,,,010,,,
912,207,110,28,ADV007,"ADV007, ADV008",4,463,ADV-007,,,,,,,,TRUE,,,,,,184,125,,,,,,,In-Line,,184x125--,,ADV,ADV-007,,,007,,,
913,211,110,31,ADV014,ADV014,4,463,ADV-014,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,ADV,ADV-014,,,014,,,
914,852,230,3237,YCM042,"ZA, YCM042",4,464,YCM-042,PET 0.38t,PET0.38,,,,,,TRUE,,,PET,,,418,294,,,,,,,In-Line,,418x294--,,YCM,YCM-042,,,042,,,
915,254,,1861,Other,Other,4,464,Other,C面なし,C面なし,,,,,,TRUE,,,,,,344,292.5,,,,,,,In-Line,,344x292.5--,,,Other,,,,,,
916,267,74,2156,SNT004,SNT004,4,464,SNT-004,,,,,,,,TRUE,,,,,,370,320,,,,,,,In-Line,,370x320--,,SNT,SNT-004,,,004,,,
917,268,65,2047,SK037,"JAE-123, JAE-124, SK037, JAE123, JAE124",4,464,SK-037,別抜き,,,,,,,TRUE,,,,,,386,249,,,,,,,別抜き+In-Line,,386x249--,,SK,SK-037,,,037,,,
918,273,196,1061,KRE037T,KRE037T,4,464,KRE-037T,,,,,,,,TRUE,,,,,,297,,,,,,,,In-Line,,,,KRE,KRE-037T,,,037T,,,
919,278,157,535,GMY036,"GMY036, GMY040",4,464,GMY-036,GMY036新,,,,,,,TRUE,,,,,,295,250,,,,,,,In-Line,,295x250--,,GMY,GMY-036,,,036新,,,
920,284,26,1697,NRK024,"NRK024, NRK025",4,464,NRK-024,,,,,,,,TRUE,,,,,,402,317,,,,,,,In-Line,,402x317--,,NRK,NRK-024,,,024,,,
921,289,248,878,KDS026,KDS026,4,464,KDS-026,,,,,,,,TRUE,,,,,,395,340,,,,,,,In-Line,,395x340--,,KDS,KDS-026,,,026,,,
922,290,65,2048,SK039R,"Z-015-1, APF-002,003,004",4,464,SK-039R,PP板,C面,,,,,,TRUE,,,,,,440,313,,,,,,C,In-Line,,440x313--C,PP板,SK,SK-039R,,,039R,,,
923,250,71,2106,SMK094,SMK094,4,464,SMK-094,,2面,,,,,2,TRUE,,,,,,,,,,,,,,In-Line,,,,SMK,SMK-094,,,094,,,
924,299,196,1067,KRE045,"049R, KRE045, KRE049R",4,464,KRE-045,,,,,,,,TRUE,,,,,,440,285,,,,,,,In-Line,,440x285--,,KRE,KRE-045,,,045,,,
925,498,111,56,ADY064,ADY064,4,464,ADY-064,,,,,,,,TRUE,,,,,,333,330,,,,,,,In-Line,,333x330--,,ADY,ADY-064,,,064,,,
926,471,281,2020,SJK004,"SJK004, SJK008, SJK009",4,464,SJK-004,,2C面,,,,,,TRUE,,,,,,350,200,,,,,,2C,In-Line,,350x200--2C,,SJK,SJK-004,,,004,,,
927,75,51,1935,RYK002,"OTJ-001, SP-30, SP-14, RYOKA-002, RYK002, OTJ001, RYOKA002, SP30S14010, SP014",4,465,RYK-002,,三光ライト,,,,,,TRUE,,,,,,470,230,,,,,,,In-Line,,470x230--,,RYK,RYK-002,,,002,,,
928,794,40,1835,ORM002,ORM002,4,465,ORM-002,,2面,,,,,2,TRUE,,,,,,300,195,,,,,,,In-Line,,300x195--,,ORM,ORM-002,,,002,,,
929,804,63,2007,SJI010,"SJI010, SJI021",4,465,SJI-010,スタTIH-001,,,,,,,TRUE,,,,,,365,295,,,,,,,In-Line,,365x295--,,SJI,SJI-010,,,010,,,
930,867,161,553,HIN001,HIN001,4,465,HIN-001,,,,,,,,TRUE,,,,,,312,210,,,,,,,In-Line,,312x210--,,HIN,HIN-001,,,001,,,
931,854,141,354,DIC106,"DIC106, DIC105, DIC125",4,465,DIC-106,,,,,,,,TRUE,,,,,,405,310,,,,,,,In-Line,,405x310--,,DIC,DIC-106,,,106,,,
932,383,291,981,KIK001,"KIK001, KKC001",4,465,KKC001,KKK?,,,,,,,TRUE,,,,,,372,289,,,,,,,In-Line,,372x289--,,KIK,KIK-001,,,001,,,
933,823,40,1838,ORM005,"OSI-001, ORM005, ORM003, OSI001",4,465,ORM-005,,,,,,,,TRUE,,,,,,408,308,,,,,,,In-Line,,408x308--,,ORM,ORM-005,,,005,,,
934,902,95,3020,TIH016,TIH016,4,465,TIH-016,,,,,,,,TRUE,,,,,,406,298,,,,,,,In-Line,,406x298--,,TIH,TIH-016,,,016,,,
935,473,96,3057,TKD007,TKD007,4,465,TKD007,,,,,,,,TRUE,,,,,,380,280,,,,,,,In-Line,,380x280--,,TKD,TKD-007,,,007,,,
936,877,218,1367,MMT006,"MMT006, MMT008, MMT009",4,474,MMT-006,,PET,,,,,,TRUE,,,PET,,,415,280,,,,,,,In-Line,,415x280--,,MMT,MMT-006,,,006,,,
937,724,111,86,ADY097,"「ODS-026,027,028,029スタキング」, ADY097",4,474,ADY-097,手欠けC面1ケあり,手欠けC面1ケあり,,,,,,TRUE,,,,,,395,275,,,,,,C,In-Line,,395x275--C,,ADY,ADY-097,,,097,,,
938,434,136,252,COT003T,"COT003B, COT003T",4,474,COT003B,,,,,,,,TRUE,,,,,,260,230,,,,,,,In-Line,,260x230--,,COT,COT-003T,,,003TB,,,
939,833,71,2129,SMK186,"SMK186, SMK209",4,474,SMK-186,,,,,,,,TRUE,,,,,,350,240,,,,,,,In-Line,,350x240--,,SMK,SMK-186,,,186,,,
940,513,281,2021,SJK005,"SJK005, SJK002, SJK006, MTM108",4,474,SJK-005,,,,,,,,TRUE,,,,,,330,200,,,,,,,In-Line,,330x200--,,SJK,SJK-005,,,005,,,
941,510,38,1798,OOT003,OOT003,4,474,OOT003,,,,,,,,TRUE,,,,,,455,305,,,,,,,In-Line,,455x305--,,OOT,OOT-003,,,003,,,
942,876,9,1366,MTM005,MMT005,4,474,MMT005,,,,,,,,TRUE,,,,,,450,300,,,,,,,In-Line,,450x300--,,MTM,MTM-005,,,005,,,
943,517,38,1799,OOT004AB,"LDV-001スタ254, OOT004AB, LDV001",4,474,OOT-004AB,スタ254,,,,,,,TRUE,,,,,,420,290,,,,,,,In-Line,,420x290--,,OOT,OOT-004AB,,,004AB,,,
944,712,153,510,FDK005,FDK005,4,474,FDK-005,,,,,,,,TRUE,,,,,,270,175,,,,,,,In-Line,,270x175--,,FDK,FDK-005,,,005,,,
945,750,38,1812,OOT021,OOT021,4,474,OOT-021,,,,,,,,TRUE,,,,,,395,310,,,,,,,In-Line,,395x310--,,OOT,OOT-021,,,021,,,
946,755,109,21,AAT005,,4,474,AAT005,,,,,,,,TRUE,,,,,,450,220,,,,,,,In-Line,,450x220--,,AAT,AAT-005,,,005,,,
947,755,176,604,IWD001,"IWD001, SJI010",4,474,IWD-001,,,,,,,,TRUE,,,,,,415,275,,,,,,,In-Line,,415x275--,,IWD,IWD-001,,,001,,,
948,867,36,1793,OMG005,"OMG005, OMG006",4,474,OMG-005,,,,,,,,TRUE,,,,,,355,226,,,,,,,In-Line,,355x226--,,OMG,OMG-005,,,005,,,
949,807,93,2885,TE79369933,TE79369933,4,474,TE-7-936993-3,,PS用の⑥PP板OK,,,,,,TRUE,,,PS,,,460,290,,,,,,,In-Line,,460x290--,PP板,TE,TE-7-936993-3,,,7-936993-3,,,
950,971,202,1289,KWE001,KWE001,4,474,KWE-001,,,,,,,,TRUE,,,,,,306,190,,,,,,,In-Line,,306x190--,,KWE,KWE-001,,,001,,,
951,858,218,1362,MMT001,"MMT001, MMT003, MMT004, MMT011, MMT015, MMT012, MMT010",4,474,MMT-001,Gỗ YCM-042 chỗ nối),PP用,,,,,,TRUE,,,PP,,,415,250,,,,,,,In-Line,,415x250--,,MMT,MMT-001,,,001,,,
952,146,157,530,GMY004,"GMY004, GMY006",4,474,GMY004,,,,,,,,TRUE,,,,,,360,220,,,,,,,In-Line,,360x220--,,GMY,GMY-004,,,004,,,
953,743,38,1813,OOT022,"OOT022, OOT024, OOT026",4,474,OOT-022,,,,,,,,TRUE,,,,,,490,320,,,,,,,In-Line,,490x320--,,OOT,OOT-022,,,022,,,
955,OOT043,38,1833,OOT043,OOT043,4,861,OOT-043,,4R20,YS24046,,,,,TRUE,456x295-4R20,,,,,456,295,,,,,4R20,,In-Line,,456x295-4R20-,,OOT,OOT-043,,,043,,,
956,TE24232521旧,93,2618,TE24232521,"TE24232521, TE24232522, TE24232523",4,861,TE-2423252-1,新カッタあり（1006）VIET - 2024.08.30),2R10-2C10,YS23058,,,NG,,TRUE,,,,,,305,227,,,,,2R10,2C10,In-Line,,305x227-2R10-2C10,,TE,TE-2423252-1,,,2423252-1,,,
957,777,177,712,JAE180,,4,302,JAE-180,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,JAE,JAE-180,,,180,,,
959,JAE146,177,687,JAE146,,4,302,JAE-146,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,JAE,JAE-146,,,146,,,
962,700,21,1618,NHK001,NHK001,4,431,NHK-001,,,,,,,,TRUE,,,,,,375,25,,,,,,,In-Line,,375x25--,,NHK,NHK-001,,,001,,,
963,777,95,3015,TIH011,TIH011,4,431,TIH-011,,,,,,,,TRUE,,,,,,406,290,,,,,,,In-Line,,406x290--,,TIH,TIH-011,,,011,,,
964,703,102,3112,TNX004,"TNX004, TNX005, TNX016",4,431,TNX-004,,,,,,,,TRUE,,,,,,330,270,,,,,,,In-Line,,330x270--,,TNX,TNX-004,,,004,,,
965,917,38,1813,OOT022,"026,024, OOT022, OOT024, OOT026",4,431,OOT-022,,,,,,,,TRUE,,,,,,490,320,,,,,,,In-Line,,490x320--,,OOT,OOT-022,,,022,,,
966,JAE191,177,723,JAE191,"192,116, JAE191, JAE192, JAE116",4,431,JAE-191,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,JAE,JAE-191,,,191,,,
967,372,77,2175,SPJ046,"Cタイプ, SPJ007, SPJ046",4,431,SPJ-046,別抜き,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,SPJ,SPJ-046,,,046,,,
968,883,186,966,KGP001,KGP001,4,431,KGP-001,,,,,,,,TRUE,,,,,,350,285,,,,,,,In-Line,,350x285--,,KGP,KGP-001,,,001,,,
969,95,177,750,JAE223,"226,225,227, JAE223, JAE226, JAE225, JAE227",4,431,JAE-223,DaoCao,,,,,,,TRUE,,,,,,503,353,,,,,,,In-Line,,503x353--,,JAE,JAE-223,,,223,,,
970,817,21,1622,NHK009,NHK009,4,431,NHK-009,,,,,,,,TRUE,,,,,,390,260,,,,,,,In-Line,,390x260--,,NHK,NHK-009,,,009,,,
971,918,123,182,ASH002,"003,TH-060,SSM-048,SGK2-001,SSM-051,SSM-055, KBY002, ASH002, ASH003, TH060, SSM048, SGK2001, SSM051, SSM055",4,431,ASH-002,,,,,,,,TRUE,,,,,,420,297,,,,,,,In-Line,,420x297--,,ASH,ASH-002,,,002,,,
972,440,248,935,KDS116,KDS116,4,431,KDS-116,,2C面,,,,,,TRUE,,,,,,395,315,,,,,,2C,In-Line,,395x315--2C,,KDS,KDS-116,,,116,,,
973,868,125,191,ATS002,"015,013,016,018,019,027, ATS002, ATS015, ATS013, ATS016, ATS018, ATS019, ATS027",4,431,ATS-002,NHK,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,ATS,ATS-002,,,002,,,
974,777,111,54,ADY062,ADY062,4,431,ADY-062,,,,,,,,TRUE,,,,,,350,250,,,,,,,In-Line,,350x250--,,ADY,ADY-062,,,062,,,
975,74-6,,4269,Other,"F0～PP, YSDH",4,431,Other,,,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,,Other,,,Hシリーズ,,,
976,1008.2,71,2096,SMK025,SMK025,4,431,SMK-025,PP板,New2C,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,PP板,SMK,SMK-025,,,025,,,
